ID,source,min_yearly_salary,max_yearly_salary,company_link,description
250823501462,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Position: Data Base Specialist (Male)
Qualification: Bsc Computer Science
Location: Riyadh
Experience: Minimum 1 Year
Job Responsibilities: Data base Programming
Nationality: Saudi National"
310723500324,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Responsibilities
Update database systems using keyboards, data recorders
Type in data provided
Verify data by comparing it to source documents
Update existing data
Retrieve data from the database or electronic files as requested
Perform regular backups to ensure data preservation
Requirements and skills
Proven experience as data entry
Fast typing skills; Knowledge of touch typing system is strongly preferred
Excellent knowledge of word processing tools and spreadsheets (MS Office Word, Excel etc.)
Working knowledge of office equipment and computer hardware
Basic understanding of databases
Good command of English both oral and written and customer service skills
Great attention to detail
BA in Business or any related"
120723500330,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Job Description:
• Transfer data from paper formats into computer files or database systems using keyboards, data recorders, or optical scanners
• Type in data provided directly bycustomers
• Create spreadsheets with large numbers of figures without mistakes
• Verify data by comparing it to source documents
• Update existing data
• Retrieve data from the database or electronic files as requested
• Perform regular backups to ensure data preservation
• Sort and organize paperwork used to enter data into programs to keep a record of original documents
Qualifications:
• Proven experience as a data entry clerk
• Bachelor s Degree in Business Administration
• Fast typing skills; Knowledge of touchtyping system is strongly preferred
• Excellent knowledge of word processing tools and spreadsheets (MS Office Word, Excel, etc.)
• Working knowledge of office equipment and computer hardware and peripheral devices
• Basic understanding of databases
• Good command of English both oral and written and customer service skills"
140923500252,NakuriGulf,,,,"Job Description
Roles & Responsibilities
• Transfer data from hard copy to a digital database.
• Organize existing data in a spreadsheet.
• Verify outdated data and make any necessary changes to records.
• Operate common office equipment, like scanners and printers.
• Search for and investigate information contained in files.
• Perform regular database backups to secure data.
• Input text-based and numerical information from source documents.
• Provide occasional administrative support.
• Sort and organize hard copies of paperwork after entering data electronically.
• Assist with special projects that require large amounts of data entry.
• Provide data entry support across departments on an ad-hoc basis.
• Type in data quickly and efficiently. Desired Candidate Profile
• High school diploma.
• 1+ years experience in a relevant field.
• Good command of English.
• Excellent knowledge of MS Office Word and Excel.
• Strong interpersonal and communication skills."
290923500118,NakuriGulf,,,,"Job Description
Roles & Responsibilities
-Bachelor s Degree and above,
- 3 years of sales experience in FMCG companies or similar experiences
-Computer skills - MS Office
-Ability to work under pressure to deliver targets within tight deadlines
-Creative problem-solving
-Strong team player-Prepare, compile and sort documents for data entry
-Check source documents for accuracy
-Verify data and correct data where necessary
-Obtain further information for incomplete documents
-Update data and delete unnecessary files
-Combine and rearrange data from source documents where required
-Enter data from source documents into the prescribed computer database, files and forms
-Transcribe information into the required electronic format
-Check completed work for accuracy
Store completed documents in designated locations
-Maintain logbooks or records of activities and tasks
-Respond to requests for information and access relevant files
-Print information when required"
290923500182,NakuriGulf,,,,"Job Description
Roles & Responsibilities

• Transfer data from Automotive brochures & Catalogs formats into computer files or database systems
• Type in data provided directly from customers
• Create spreadsheets with large numbers of figures without mistakes
• Verify data by comparing it to source documents
• Update existing data
• Perform regular backups to ensure data preservation
• Perform online Research for missing specs.
• Sort and organize paperwork, Spread sheets after entering data to ensure it is not lost Desired Candidate Profile

• Proven experience as data entry 1 to 3 years of experience.
• Fast typing skills; Knowledge of touch typing system is strongly preferred
• Excellent knowledge of word processing tools and spreadsheets (MS Office Word, Excel etc.)
• Data Query Experience
• V Good command of English both oral and written and customer service skills
• Great attention to detail
• Bachelor Degree"
280923500488,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Job Title: Data Entry Clerk (English Skills)
Location: United Arab Emirates (UAE)
Position Overview:
We are seeking a reliable and detail-oriented Data Entry Clerk with proficient English skills to join our dynamic team based in the UAE. The ideal candidate will be responsible for accurately inputting and maintaining crucial data related to our suppliers, as well as performing various administrative tasks including internet research and information gathering, supplier registration, email communication, payment processing, and refund requests. Previous experience in a data entry role is required. The selected candidate should be patient, meticulous, and preferably ready to start working immediately.
Key Responsibilities:
- Research Tasks: Conduct internet research with the aim of sourcing new suppliers
- Supplier Registration: Register new suppliers and maintain supplier information in the database.
- Data Entry: Create, Review, Update, and Maintain Data Lists. Compile and manage various data lists, ensuring they are accurate and up-to-date.
- Email Communication with Suppliers: Communicate with suppliers via email for routine inquiries, updates, and documentation.
- Processing of Payments & Requesting Refunds: Assist in processing payments to suppliers and ensure accuracy in financial transactions. Initiate refund requests and follow up with suppliers to ensure timely resolution
- Communication: Collaborate with team members and managers to understand data entry requirements and address any data-related queries promptly.
- Confidentiality: Handle sensitive data with the utmost discretion and maintain confidentiality at all times. Desired Candidate Profile
Skills
Requirements

• High school diploma or equivalent
• 2+ years of working experience in an administrative role: data entry clerk, receptionist, administrative assistant
• Digital Proficiency: Utilize online applications such as Excel, Word, and Gmail to manage and organize data effectively.
• Familiarity with Notion or similar collaboration/task management tools is advantageous.
• Excellent English language skills (both written and spoken)
• Strong attention to detail and accuracy in data entry tasks.
• Patience and the ability to handle repetitive tasks efficiently.
• Good organizational and time-management skills.
• Ability to work well independently and in a team."
210923500686,NakuriGulf,,,,"Job Description
Roles & Responsibilities
• Epsilon AI Institute is hiring Data Science instructors who Manage and delivers the course materials to trainees in an engaging thought-provoking manner
• The successful candidate will be able to contribute to the delivery of topics relating to Artificial Intelligence, Machine Learning, Data Science and Programming
• Engage in the classroom and reply to emails, Trainees questions, etc. within 24 hours on non-holiday weekdays.
• Evaluate and grade Trainees' class work, assignments, and papers within the timeframe set forth by Epsilon AI policy providing effective feedback to guide Trainees' learning and success.
• Maintain the cadence of the course: Keep Trainees on track, monitor each individual's progress, and design and implement learning or service interventions when Trainees fall behind Desired Candidate Profile
• Expert level in Python including Numpy, Pandas, Scikit-learn
• Proficiency in Relational and non-relational databases, and Cloud computing with in-depth knowledge of machine learning and artificial intelligence libraries, and APIs.
• Strong foundation in Mathematics
• Expert level in MLlib
• Excellent programming skills (including OOP and preferably functional programming)
• Solid Understanding of Machine Learning Models; Data Preparation, Cleaning up data; Mathematics; Model Deployment
• Solid understanding of Data Science techniques
• Excellent software engineering skills (Agile methodologies, Git, continuous development, etc.)
• Lead project sprints, helping Trainees scope and execute larger technical projects to demonstrate mastery of each content module
• Diligently respond to Trainees needs and questions during the course schedule
• Acts as a technical mentor guiding Trainees on a technical journey of discovery
• Working experience in data science
• Bachelor s degree (or higher) in -Computer Science or related field preferred
• A minimum of 1-year experience with research/development/application of Data Science
• Experience using technology and interactive electronic materials to support teaching and learning.
• Experience using a Learning Management System such as Google Classroom, Canvas"
290923500816,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Requirements & Summary
Company : Saudi Aramco
Skills : Geologist
Experience : 15 + Years
Education : Bachelors/3-5 yr Degree
Location : Saudi Arabia
Aramco energizes the world economy.
Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.
With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.
Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.
We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.
Overview
We are seeking a Stratigrapher & Data Integrator to join the Northern Area & Offshore Division of Gas Reservoir Characterization Department
The Northern Area & offshore Division is responsible for providing detailed well data correlations, log-log correlation, mapping, and sequence stratigraphy, core descriptions, biostratigraphic, chemostratigraphic, and reservoir data, applying them in the construction of reservoir stratigraphic lateral correlations at field and regional scales; and finally, inputs to the reservoir geological models.
The Stratigrapher & Data Integrator primary role is to integrate different data, pick formation and reservoir tops, as well as producing, correlating reservoir internal layers, and associated mapping.
Duties and Responsibilities
You will be required to perform the following:
manage subsurface unit stratigraphy, pick and maintain formation and reservoir tops, and reads different geological data (data integration) to provide support for geological and sedimentological studies and operational decisions. Responsibilities will include:
Integrate variable data types
Describe of rock properties through petrophysical analysis.
Collaborate with other team members within a multidisciplinary group, which will include participation in well planning activities for designated areas in collaboration with the field geology team, geoscientists, and modeling in accordance with work procedures.
Develop new technologies and workflows to improve reservoir characterization, reduce development cost, and improve work practice.
Prepare/review reports.
Minimum Requirements
As the successful candidate you will hold a Bachelor's degree in Geology-Sedimentology, Petroleum Geology or higher from a recognized and approved program.
You will have fifteen years of experience in the field of reservoir geology, stratigraphy, and reservoir characterization, and stratigraphy.
Considerable prior practical skills and experience in reservoir geology operation, reading wireline logs, can define geological observations and pick correlative stratigraphic unites.
Full understanding of the principles and application of biostratigraphy, chemo-stratigraphy and sequence stratigraphy to siliciclastic reservoirs is required.
Sedimentology of siliciclastic rocks background is favourable
Previous experience in data integration for geological modeling purposes and the ability to use industry software (e.g., Petrel, Decision Space) is desirable for this position.
Ability and skills in working on different scales, field and regional scales is anticipated.
Experience with regional and prospect size structural analysis, seismic analysis, and basin analysis will be advantageous.
Effectively develop project work and manage progress, through work in team environment is crucial.
Prior experience in mentoring of junior geoscience professionals highly advantageous.
Familiarity with qualitative and quantitative micro scale analysis, including reservoir diagenesis modeling, and diagenetic influence on reservoir characteristics.
Core scale sedimentology and correlation to wireline log specifically image log.
Working environment
Our high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.
At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.
We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world."
280923501072,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Job Summary
We are seeking a Lead Data Analytics Auditor to join the Digital Audits and Solution Group of Internal Auditing at This Company. The Digital Audits and Solution Group is responsible for augmenting Internal Auditing capabilities with high-quality data analytics and ad hoc data analytics based on audits objectives using tools like ACL and Alteryx. The Lead Data Analytics Auditor s primary role is to create and sustain an effective system of data analytics and models which provides an enhanced insight into risks and controls. The successful candidate will establish efficient/automated means to analyze and test large volumes of data for outliers, irregularities, patterns, trends and evaluate the appropriateness and effectiveness of controls. Assist in compiling and analyzing statistical data for audit planning, Audit fieldwork & Reporting. Perform sustainable analytical tests of controls by obtaining and analyzing audit evidence, preparing audit workpapers, evaluating test results, and drawing conclusions on the adequacy and effectiveness of controls. Identify, design, and develop data analytics procedures to support audit activities performed by the Internal Audit team. Use data analysis tools to automate audit testing and develop advanced analytics techniques for risk assessment, audit automation and analyzing large volumes of data. Work in assigned audit/project teams and report to management to identify appropriate data sources, data elements required for analytics. Applying professional judgement to identify assess & implement data extraction from multiple business sources and ensuring accuracy of implemented reports. Interact collaborate and contribute with Internal Audit team members in working towards accomplishing departmental goals.
Responsibilities:
• Perform data gathering and data cleaning.
• Perform statistical hypothesis and analysis of structured data and unstructured data to gain insights and detect anomalies.
• Assist in the development of machine learning modelling and evaluation.
• Develop predictive analytics utilizing data mining, statistics, modelling, machine learning and artificial intelligence techniques to analyses current data to make future predictions.
• Assess effectiveness, performance and accuracy of data models.
• Perform testing, deployment and maintenance of predictive models.
• Design, execute, document and report on audit testing.
• Identify key business processes for identifying and assessing current and emerging risks.
• You must mentor new employees joining the Data Analysis team.
Requirements:
• Willing to permanently relocate at Dhahran, Saudi Arabia.
• Bachelor s degree or higher in Computer science, Computer Engineering, Artificial Intelligence, Analytics and Data science, Mathematics and Statistics, Management Information Systems, Business Management, Accounting or a relevant field.
• 7+ years of experience in relevant areas of Data Analytics, Audit Reporting & Advanced data analytics. You shall apply your extensive experience in understanding complex SAP business processes & identification of underlying table structures.
• Exhibit acumen to understand, identify & implement new tools and technologies as required by advancement roadmap of Internal audit systems & technologies.
• Hold at least one professional certification such as CIA, CISA, CAP, ACDA or any relevant certification related to data analytics/data science.
• Demonstrate excellent oral and written communications in the English language, and excellent presentation and interpersonal skills."
280923501048,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Job Summary
We are seeking a Lead Data Analytics Auditor to join the Digital Audits and Solution Group of Internal Auditing at This Company. The Digital Audits and Solution Group is responsible for augmenting Internal Auditing capabilities with high-quality data analytics and ad hoc data analytics based on audits objectives using tools like ACL and Alteryx. The Lead Data Analytics Auditor s primary role is to create and sustain an effective system of data analytics and models which provides an enhanced insight into risks and controls. The successful candidate will establish efficient/automated means to analyze and test large volumes of data for outliers, irregularities, patterns, trends and evaluate the appropriateness and effectiveness of controls. Assist in compiling and analyzing statistical data for audit planning, Audit fieldwork & Reporting. Perform sustainable analytical tests of controls by obtaining and analyzing audit evidence, preparing audit workpapers, evaluating test results, and drawing conclusions on the adequacy and effectiveness of controls. Identify, design, and develop data analytics procedures to support audit activities performed by the Internal Audit team. Use data analysis tools to automate audit testing and develop advanced analytics techniques for risk assessment, audit automation and analyzing large volumes of data. Work in assigned audit/project teams and report to management to identify appropriate data sources, data elements required for analytics. Applying professional judgement to identify assess & implement data extraction from multiple business sources and ensuring accuracy of implemented reports. Interact collaborate and contribute with Internal Audit team members in working towards accomplishing departmental goals.
Responsibilities:
• Perform data gathering and data cleaning.
• Perform statistical hypothesis and analysis of structured data and unstructured data to gain insights and detect anomalies.
• Assist in the development of machine learning modelling and evaluation.
• Develop predictive analytics utilizing data mining, statistics, modelling, machine learning and artificial intelligence techniques to analyses current data to make future predictions.
• Assess effectiveness, performance and accuracy of data models.
• Perform testing, deployment and maintenance of predictive models.
• Design, execute, document and report on audit testing.
• Identify key business processes for identifying and assessing current and emerging risks.
• You must mentor new employees joining the Data Analysis team.
Requirements:
• This role required candidate to permanently relocate at Dhahran, Saudi Arabia.
• Bachelor s degree or higher in Computer science, Computer Engineering, Artificial Intelligence, Analytics and Data science, Mathematics and Statistics, Management Information Systems, Business Management, Accounting or a relevant field.
• 7+ years of experience in relevant areas of Data Analytics, Audit Reporting & Advanced data analytics. You shall apply your extensive experience in understanding complex SAP business processes & identification of underlying table structures.
• Exhibit acumen to understand, identify & implement new tools and technologies as required by advancement roadmap of Internal audit systems & technologies.
• Hold at least one professional certification such as CIA, CISA, CAP, ACDA or any relevant certification related to data analytics/data science.
• Demonstrate excellent oral and written communications in the English language, and excellent presentation and interpersonal skills."
280923501065,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Job Summary
We are seeking a Lead Data Analytics Auditor to join the Digital Audits and Solution Group of Internal Auditing at This Company. The Digital Audits and Solution Group is responsible for augmenting Internal Auditing capabilities with high-quality data analytics and ad hoc data analytics based on audits objectives using tools like ACL and Alteryx. The Lead Data Analytics Auditor s primary role is to create and sustain an effective system of data analytics and models which provides an enhanced insight into risks and controls. The successful candidate will establish efficient/automated means to analyze and test large volumes of data for outliers, irregularities, patterns, trends and evaluate the appropriateness and effectiveness of controls. Assist in compiling and analyzing statistical data for audit planning, Audit fieldwork & Reporting. Perform sustainable analytical tests of controls by obtaining and analyzing audit evidence, preparing audit workpapers, evaluating test results, and drawing conclusions on the adequacy and effectiveness of controls. Identify, design, and develop data analytics procedures to support audit activities performed by the Internal Audit team. Use data analysis tools to automate audit testing and develop advanced analytics techniques for risk assessment, audit automation and analyzing large volumes of data. Work in assigned audit/project teams and report to management to identify appropriate data sources, data elements required for analytics. Applying professional judgement to identify assess & implement data extraction from multiple business sources and ensuring accuracy of implemented reports. Interact collaborate and contribute with Internal Audit team members in working towards accomplishing departmental goals.
Responsibilities:
• Perform data gathering and data cleaning.
• Perform statistical hypothesis and analysis of structured data and unstructured data to gain insights and detect anomalies.
• Assist in the development of machine learning modelling and evaluation.
• Develop predictive analytics utilizing data mining, statistics, modelling, machine learning and artificial intelligence techniques to analyses current data to make future predictions.
• Assess effectiveness, performance and accuracy of data models.
• Perform testing, deployment and maintenance of predictive models.
• Design, execute, document and report on audit testing.
• Identify key business processes for identifying and assessing current and emerging risks.
• You must mentor new employees joining the Data Analysis team.
Requirements:
• Willing to permanently relocate at Dhahran, Saudi Arabia.
• Bachelor s degree or higher in Computer science, Computer Engineering, Artificial Intelligence, Analytics and Data science, Mathematics and Statistics, Management Information Systems, Business Management, Accounting or a relevant field.
• 7+ years of experience in relevant areas of Data Analytics, Audit Reporting & Advanced data analytics. You shall apply your extensive experience in understanding complex SAP business processes & identification of underlying table structures.
• Exhibit acumen to understand, identify & implement new tools and technologies as required by advancement roadmap of Internal audit systems & technologies.
• Hold at least one professional certification such as CIA, CISA, CAP, ACDA or any relevant certification related to data analytics/data science.
• Demonstrate excellent oral and written communications in the English language, and excellent presentation and interpersonal skills."
280923500294,NakuriGulf,,,,"Job Description
Roles & Responsibilities

This role required candidate to permanently relocate at Dhahran, Saudi Arabia.
About the Company
This company engages in the exploration, production, transportation, and sale of crude oil and natural gas. It operates through the following segments: Upstream, Downstream, and Corporate. The Upstream segment includes crude oil, natural gas and natural gas liquids exploration, field development, and production. The Downstream segment focuses on refining, logistics, power generation, and the marketing of crude oil, petroleum and petrochemical products, and related services to international and domestic customers. The Corporate segment offers supporting services including human resources, finance, and information technology. The company was founded on May 29, 1933 and is headquartered in Dhahran, Saudi Arabia.
Job Summary
We are seeking a Lead Data Analytics Auditor to join the Digital Audits and Solution Group of Internal Auditing at This Company. The Digital Audits and Solution Group is responsible for augmenting Internal Auditing capabilities with high-quality data analytics and ad hoc data analytics based on audits objectives using tools like ACL and Alteryx. The Lead Data Analytics Auditor s primary role is to create and sustain an effective system of data analytics and models which provides an enhanced insight into risks and controls. The successful candidate will establish efficient/automated means to analyze and test large volumes of data for outliers, irregularities, patterns, trends and evaluate the appropriateness and effectiveness of controls. Assist in compiling and analyzing statistical data for audit planning, Audit fieldwork & Reporting. Perform sustainable analytical tests of controls by obtaining and analyzing audit evidence, preparing audit workpapers, evaluating test results, and drawing conclusions on the adequacy and effectiveness of controls. Identify, design, and develop data analytics procedures to support audit activities performed by the Internal Audit team. Use data analysis tools to automate audit testing and develop advanced analytics techniques for risk assessment, audit automation and analyzing large volumes of data. Work in assigned audit/project teams and report to management to identify appropriate data sources, data elements required for analytics. Applying professional judgement to identify assess & implement data extraction from multiple business sources and ensuring accuracy of implemented reports. Interact collaborate and contribute with Internal Audit team members in working towards accomplishing departmental goals.
Responsibilities:
• Perform data gathering and data cleaning.
• Perform statistical hypothesis and analysis of structured data and unstructured data to gain insights and detect anomalies.
• Assist in the development of machine learning modelling and evaluation.
• Develop predictive analytics utilizing data mining, statistics, modelling, machine learning and artificial intelligence techniques to analyses current data to make future predictions.
• Assess effectiveness, performance and accuracy of data models.
• Perform testing, deployment and maintenance of predictive models.
• Design, execute, document and report on audit testing.
• Identify key business processes for identifying and assessing current and emerging risks.
• You must mentor new employees joining the Data Analysis team.
Requirements:
• Willing to permanently relocate at Dhahran, Saudi Arabia.
• Bachelor s degree or higher in Computer science, Computer Engineering, Artificial Intelligence, Analytics and Data science, Mathematics and Statistics, Management Information Systems, Business Management, Accounting or a relevant field.
• 7+ years of experience in relevant areas of Data Analytics, Audit Reporting & Advanced data analytics. You shall apply your extensive experience in understanding complex SAP business processes & identification of underlying table structures.
• Exhibit acumen to understand, identify & implement new tools and technologies as required by advancement roadmap of Internal audit systems & technologies.
• Hold at least one professional certification such as CIA, CISA, CAP, ACDA or any relevant certification related to data analytics/data science.
• Demonstrate excellent oral and written communications in the English language, and excellent presentation and interpersonal skills."
280923500075,NakuriGulf,,,,"Job Description
Roles & Responsibilities

This role required candidate to permanently relocate at Dhahran, Saudi Arabia.
About the Company
This company engages in the exploration, production, transportation, and sale of crude oil and natural gas. It operates through the following segments: Upstream, Downstream, and Corporate. The Upstream segment includes crude oil, natural gas and natural gas liquids exploration, field development, and production. The Downstream segment focuses on refining, logistics, power generation, and the marketing of crude oil, petroleum and petrochemical products, and related services to international and domestic customers. The Corporate segment offers supporting services including human resources, finance, and information technology. The company was founded on May 29, 1933 and is headquartered in Dhahran, Saudi Arabia.
Job Summary
We are seeking a Lead Data Analytics Auditor to join the Digital Audits and Solution Group of Internal Auditing at This Company. The Digital Audits and Solution Group is responsible for augmenting Internal Auditing capabilities with high-quality data analytics and ad hoc data analytics based on audits objectives using tools like ACL and Alteryx. The Lead Data Analytics Auditor s primary role is to create and sustain an effective system of data analytics and models which provides an enhanced insight into risks and controls. The successful candidate will establish efficient/automated means to analyze and test large volumes of data for outliers, irregularities, patterns, trends and evaluate the appropriateness and effectiveness of controls. Assist in compiling and analyzing statistical data for audit planning, Audit fieldwork & Reporting. Perform sustainable analytical tests of controls by obtaining and analyzing audit evidence, preparing audit workpapers, evaluating test results, and drawing conclusions on the adequacy and effectiveness of controls. Identify, design, and develop data analytics procedures to support audit activities performed by the Internal Audit team. Use data analysis tools to automate audit testing and develop advanced analytics techniques for risk assessment, audit automation and analyzing large volumes of data. Work in assigned audit/project teams and report to management to identify appropriate data sources, data elements required for analytics. Applying professional judgement to identify assess & implement data extraction from multiple business sources and ensuring accuracy of implemented reports. Interact collaborate and contribute with Internal Audit team members in working towards accomplishing departmental goals.
Responsibilities:
• Perform data gathering and data cleaning.
• Perform statistical hypothesis and analysis of structured data and unstructured data to gain insights and detect anomalies.
• Assist in the development of machine learning modelling and evaluation.
• Develop predictive analytics utilizing data mining, statistics, modelling, machine learning and artificial intelligence techniques to analyses current data to make future predictions.
• Assess effectiveness, performance and accuracy of data models.
• Perform testing, deployment and maintenance of predictive models.
• Design, execute, document and report on audit testing.
• Identify key business processes for identifying and assessing current and emerging risks.
• You must mentor new employees joining the Data Analysis team.
Requirements:
• Willing to permanently relocate at Dhahran, Saudi Arabia.
• Bachelor s degree or higher in Computer science, Computer Engineering, Artificial Intelligence, Analytics and Data science, Mathematics and Statistics, Management Information Systems, Business Management, Accounting or a relevant field.
• 7+ years of experience in relevant areas of Data Analytics, Audit Reporting & Advanced data analytics. You shall apply your extensive experience in understanding complex SAP business processes & identification of underlying table structures.
• Exhibit acumen to understand, identify & implement new tools and technologies as required by advancement roadmap of Internal audit systems & technologies.
• Hold at least one professional certification such as CIA, CISA, CAP, ACDA or any relevant certification related to data analytics/data science.
• Demonstrate excellent oral and written communications in the English language, and excellent presentation and interpersonal skills."
220923500430,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Job Details:
Role: Data Visualization Consultant
Employment Type: Contract 6 Months
Work Location: Al Ula, Saudi Arabia
Start Date: Immediate Joiners
Salary & Benefits: (Negotiable Based on the expertise)
Technology & Skills Required
• 5+ years of experience
• Identify data visualization needs based on client s key strategic questions and priorities and ideate potential interactive visualization solutions
• Develop data visualizations, dashboards, and reports that enable client s departments and business sectors to deliver on their mandate
• Oversee the ideation and prototyping of the potential interactive visualization solutions
Test and roll out interactive visualization solutions, which disseminate data and analytical"
140923501102,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Insert customer and account data information from source documents within time limits
Review data for deficiencies or errors, correct any incompatibilities
Research and obtain further information for incomplete documents
Generate reports, store completed work in designated locations and perform backup operations
Scan documents, filing and print files, when needed
Keep information confidential
Ensure proper use of office equipment"
50923500685,NakuriGulf,,,,"Job Description
Roles & Responsibilities

The Data Labeler/annotator role is an entry-level position for individuals who are interested in working in the AI industry. We are looking for candidates who are detail-oriented and adaptable to varying workloads. Your job will include annotating tasks and delivering high-quality labeled datasets by following a clear set of instructions. You will be working cross-functionally with Engineering to deliver high-quality annotated data for automotive.

Responsibilities
• Label machine learning data from clients
• Complete tasks in a timely manner, meeting SLA deadlines
• Do post-process audits and write error reports on data and tasks
• Work in-sync with Team Leads to meet weekly goals Desired Candidate Profile
Job Requirements
Required Skills:
• Detail oriented and can follow complex instructions
• Ability to work full-time hours (8-hour workdays)
• Ability to work independently, cooperatively, and collaboratively as a team member
• Possession of good communication and English language skills
• Strong sense of ownership, urgency, and drive
• Ability to handle ambiguity and changing priorities
• Application is open for graduates only"
61023500388,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Insert data by inputting text based and numerical information from source documents within time limits
Compile, verify accuracy and sort information according to priorities to prepare source data for computer entry
Research and obtain further information for incomplete documents
Apply data program techniques and procedures
Generate reports, store completed work in designated locations and perform backup operations
Respond to queries for information and access relevant files
Comply with data integrity and security policies
Requirements and skills:
Experience with MS Office and data programs
Familiarity with administrative duties
Experience using office equipment, like fax machine and scanner
Typing speed and accuracy
Attention to detail
High school diploma/ BA degree-Fresh graduated; additional computer training or certification will be an asset."
31023501075,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Job Description
The Financial Controller is responsible for overseeing the accounting and financial functions of an organization. They ensure the accuracy and integrity of financial records, monitor financial performance, and provide management with insights and analysis to support decision-making. The Financial Controller plays a crucial role in maintaining strong financial control and driving operational efficiency.
Responsibilities
• Manage day-to-day accounting operations, ensuring accuracy and compliance.
• Oversee the preparation of financial statements, reports, and budgets.
• Monitor and analyze financial performance, providing insights and recommendations.
• Develop and implement internal controls and financial policies.
• Manage the relationship with external auditors and ensure timely completion of audits.
• Coordinate the preparation of tax filings and compliance with tax regulations.
• Optimize cash flow management, forecasting, and working capital.
• Lead and develop the accounting team, fostering a culture of continuous improvement.
Requirements
• Bachelor's degree in accounting, finance, or a related field. CPA certification preferred.
• Proven experience as a Financial Controller or in a similar role.
• In-depth knowledge of accounting principles, financial reporting, and regulations.
• Strong analytical and problem-solving skills.
• Excellent leadership and communication abilities."
230623500960,NakuriGulf,,,,"Job Description
Roles & Responsibilities
A leading jewelry brand in Zouk Mikael is seeking a Female Manufacturing Data Entry Assistant for Production Department.
Receive customer repair and special order from branches and production or sales departments
Route repairs and special orders to workshop or vendors
File copy of each order received, enter on the system and routes the repair or order to the concerned party
Receive and enter cost reports of work accomplished
Prepare bills to be charged to customers or against store or department
Position Specifications
Diploma holder or above with minimum 3 years solid experience in similar capacity
Solid experience in luxury Jewelry industry is an advantageous
Responsible, proactive, well organized and able to work under pressure
Detail minded, strong numerical sense
Good command of written & spoken English
Strong in MS Office applications including Excel, Word"
91023500265,NakuriGulf,,,,"Job Description
Roles & Responsibilities
We are currently seeking experienced AI & Data Science Trainers to join our team for a
2-year Diploma Program in Saudi Arabia. As an IT Trainer, you will play a vital role in
shaping the future of aspiring IT professionals."
91023500785,NakuriGulf,,,,"Job Description
Roles & Responsibilities

Location:
Egypt
ALL
Work Type:
Contract
•
Start date: 25th October 2023
•
Duration: 6 Weeks
•
Location: Egypt
UTM Consultants are looking for a Data Processor, to assist our client with their ROV survey operations offshore, Egypt.
The project is due to start on 25th October 2023 and will last approx. 6 weeks.
Reference Number:
10088
Contact Details:
jd@utmconsultants.com
Profession:
Survey > Data Processor"
51023500564,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Education & Experience Requirements
• Bachelor's degree in a relevant field (e.g. Computer Science, Information Systems, Law, or a related discipline). Certifications in privacy and data protection (e.g. CIPP, CIPT, CIPM) are highly preferred
• At least ten (10) years of experience working for major global organizations, with broad data experience, including at least five (5) years specifically part of a Privacy Compliance Program and/or Privacy Office
• In-depth, subject matter expert knowledge of global data protection regulations and standards (e.g. GDPR, CCPA) as well as the new PDPL coming into effect within the Kingdom of Saudi Arabia
• Strong understanding of privacy and security frameworks, principles and best practices
• Strong understanding of data privacy policies, procedures and guidelines
• Extensive experience working within a Privacy Office for a large global organization
• Experience with supporting incident response and breach management process
• Should have extensive experience handing data subject requests
• Familiarity with data classification, data flows / mapping and personal data inventory methodologies, including records of processing activities capture
• Analytical mindset with the ability to assess privacy risks and develop practical solutions
• Strong attention to detail and the ability to work independently as well as in a team
• Knowledge of privacy compliance tools and technologies, including data anonymization tools."
